ip,date,time,zone,cik,accession,extention,code,size,idx,norefer,noagent,find,crawler,browser
198.199.84.bfb,2017-06-30,00:00:37,0.0,1295432.0,0001140361-17-026709,-index.htm,301.0,680.0,1.0,0.0,0.0,10.0,0.0,
198.199.84.bfb,2017-06-30,00:00:37,0.0,733269.0,0001642288-17-000007,-index.htm,200.0,7524.0,1.0,0.0,0.0,10.0,0.0,
198.199.84.bfb,2017-06-30,00:00:37,0.0,733269.0,0001642288-17-000007,edgardoc.xml,200.0,8708.0,0.0,0.0,0.0,10.0,0.0,
198.199.84.bfb,2017-06-30,00:00:37,0.0,1642288.0,0001642288-17-000007,-index.htm,200.0,7524.0,1.0,0.0,0.0,10.0,0.0,
205.231.102.jbj,2017-06-30,00:00:37,0.0,934639.0,0000947871-15-000820,-index.htm,301.0,677.0,1.0,0.0,0.0,10.0,0.0,
205.231.102.jbj,2017-06-30,00:00:37,0.0,934639.0,0000947871-15-000820,-index.htm,200.0,7417.0,1.0,0.0,0.0,10.0,0.0,
205.231.102.jbj,2017-06-30,00:00:37,0.0,934639.0,0000947871-16-000978,-index.htm,301.0,676.0,1.0,0.0,0.0,10.0,0.0,
205.231.102.jbj,2017-06-30,00:00:37,0.0,934639.0,0000947871-16-000979,-index.htm,200.0,8005.0,1.0,0.0,0.0,10.0,0.0,
205.231.102.jbj,2017-06-30,00:00:37,0.0,934639.0,0000947871-15-000562,-index.htm,301.0,677.0,1.0,0.0,0.0,10.0,0.0,
205.231.102.jbj,2017-06-30,00:00:37,0.0,934639.0,0000947871-15-000562,-index.htm,200.0,7417.0,1.0,0.0,0.0,10.0,0.0,
205.231.102.jbj,2017-06-30,00:00:37,0.0,934639.0,0000947871-16-000978,-index.htm,200.0,7417.0,1.0,0.0,0.0,10.0,0.0,
206.155.72.bij,2017-06-30,00:00:37,0.0,1644825.0,0001144204-17-034947,-index.htm,200.0,2811.0,1.0,0.0,0.0,9.0,0.0,
206.155.72.bij,2017-06-30,00:00:37,0.0,1644825.0,0001144204-17-034947,-index.htm,301.0,685.0,1.0,0.0,0.0,9.0,0.0,
206.155.72.bij,2017-06-30,00:00:37,0.0,1500198.0,0001144204-17-034948,-index.htm,200.0,3282.0,1.0,0.0,0.0,9.0,0.0,
206.155.72.bij,2017-06-30,00:00:37,0.0,1500198.0,0001144204-17-034948,-index.htm,301.0,682.0,1.0,0.0,0.0,9.0,0.0,
207.241.231.iah,2017-06-30,00:00:37,0.0,1025711.0,0000919574-05-002036,.txt,301.0,645.0,0.0,0.0,0.0,10.0,0.0,
208.79.49.fdb,2017-06-30,00:00:37,0.0,1465643.0,0001576429-14-000002,-index.htm,301.0,683.0,1.0,0.0,0.0,10.0,0.0,
208.79.49.fdb,2017-06-30,00:00:37,0.0,1465643.0,0001576429-14-000002,-index.htm,503.0,38949.0,1.0,0.0,0.0,10.0,0.0,
208.79.49.fdb,2017-06-30,00:00:37,0.0,1465643.0,0001576429-14-000002,-index.htm,503.0,0.0,1.0,0.0,0.0,10.0,0.0,
208.79.49.fdb,2017-06-30,00:00:37,0.0,1465643.0,0001576429-14-000002,-index.htm,503.0,38949.0,1.0,0.0,0.0,10.0,0.0,
208.79.49.fdb,2017-06-30,00:00:37,0.0,1465643.0,0001576429-14-000002,-index.htm,503.0,0.0,1.0,0.0,0.0,10.0,0.0,
209.237.237.hjf,2017-06-30,00:00:37,0.0,1685552.0,0001685552-16-000002,-index.htm,200.0,6738.0,1.0,0.0,0.0,10.0,0.0,
209.249.4.gjc,2017-06-30,00:00:37,0.0,1073615.0,0000950144-03-013971,.txt,200.0,442042.0,0.0,0.0,0.0,10.0,0.0,
209.249.4.gjc,2017-06-30,00:00:37,0.0,1073615.0,0000950144-00-015226,g66118e10-k.txt,200.0,88776.0,0.0,0.0,0.0,10.0,0.0,
209.249.4.gjc,2017-06-30,00:00:37,0.0,1073615.0,0000950144-00-015226,.txt,200.0,404770.0,0.0,0.0,0.0,10.0,0.0,
213.229.84.bbi,2017-06-30,00:00:37,0.0,1013454.0,0001539497-17-001065,.txt,200.0,9067500.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:37,0.0,1506213.0,0001004726-17-000202,.txt,200.0,8199.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:37,0.0,318833.0,0000318833-17-000026,.txt,200.0,22549.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:37,0.0,897569.0,0000897569-17-000017,.txt,200.0,5449.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:37,0.0,1181274.0,0001209191-17-042270,.txt,200.0,2604.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:37,0.0,107263.0,0001209191-17-042270,.txt,200.0,2604.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:37,0.0,1293971.0,0001209191-17-042269,.txt,200.0,2711.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:37,0.0,1620179.0,0001213900-17-006967,.txt,200.0,4277.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:37,0.0,1027183.0,0001144204-17-034874,.txt,200.0,16016.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:37,0.0,723125.0,0000723125-17-000080,.txt,200.0,1971588.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:37,0.0,827809.0,0001104659-17-042531,.txt,200.0,5950.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:37,0.0,1611231.0,0001611231-17-000059,.txt,200.0,22614.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:37,0.0,1648403.0,0000891092-17-004739,.txt,200.0,21304.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:37,0.0,1013454.0,0001539497-17-001065,.txt,301.0,673.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:37,0.0,1506213.0,0001004726-17-000202,.txt,301.0,672.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:37,0.0,318833.0,0000318833-17-000026,.txt,301.0,667.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:37,0.0,1620179.0,0001213900-17-006967,.txt,301.0,672.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:37,0.0,1027183.0,0001144204-17-034874,.txt,301.0,674.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:37,0.0,723125.0,0000723125-17-000080,.txt,301.0,667.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:37,0.0,827809.0,0001104659-17-042531,.txt,301.0,674.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:37,0.0,1611231.0,0001611231-17-000059,.txt,301.0,669.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:37,0.0,1293971.0,0001209191-17-042269,.txt,301.0,674.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:37,0.0,1578408.0,0001209191-17-042269,.txt,301.0,675.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:37,0.0,1181274.0,0001209191-17-042270,.txt,301.0,674.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:37,0.0,107263.0,0001209191-17-042270,.txt,301.0,672.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:37,0.0,897569.0,0000897569-17-000017,.txt,301.0,667.0,0.0,0.0,0.0,7.0,0.0,
213.229.84.bbi,2017-06-30,00:00:37,0.0,1578408.0,0001209191-17-042269,.txt,200.0,2711.0,0.0,0.0,0.0,7.0,0.0,
216.228.233.jdd,2017-06-30,00:00:37,0.0,1260125.0,0001144204-17-034664,-index.htm,200.0,2830.0,1.0,0.0,0.0,10.0,0.0,
216.228.233.jdd,2017-06-30,00:00:37,0.0,1260125.0,0001144204-17-034664,-index.htm,301.0,684.0,1.0,0.0,0.0,10.0,0.0,
216.228.233.jdd,2017-06-30,00:00:37,0.0,1585492.0,0001144204-17-034663,-index.htm,200.0,2828.0,1.0,0.0,0.0,10.0,0.0,
216.228.233.jdd,2017-06-30,00:00:37,0.0,1597811.0,0001144204-17-034664,-index.htm,301.0,685.0,1.0,0.0,0.0,10.0,0.0,
216.228.233.jdd,2017-06-30,00:00:37,0.0,1597811.0,0001144204-17-034664,-index.htm,200.0,2830.0,1.0,0.0,0.0,10.0,0.0,
216.228.233.jdd,2017-06-30,00:00:37,0.0,1585492.0,0001144204-17-034663,-index.htm,301.0,686.0,1.0,0.0,0.0,10.0,0.0,
216.228.233.jdd,2017-06-30,00:00:37,0.0,1260125.0,0001144204-17-034667,-index.htm,200.0,2831.0,1.0,0.0,0.0,10.0,0.0,
216.244.66.bbi,2017-06-30,00:00:37,0.0,1368622.0,0001140361-17-025798,xslF345X03/doc1.xml,301.0,675.0,0.0,0.0,0.0,10.0,0.0,
216.244.66.bbi,2017-06-30,00:00:37,0.0,1470099.0,0001209191-17-041196,xslF345X03/doc4.xml,301.0,674.0,0.0,0.0,0.0,10.0,0.0,
216.244.66.bbi,2017-06-30,00:00:37,0.0,8818.0,0001127602-16-050706,xslF345X03/form4.xml,200.0,17765.0,0.0,0.0,0.0,10.0,0.0,
216.244.66.bbi,2017-06-30,00:00:37,0.0,1325618.0,0001104659-16-104068,a15-23315_1ex31d2.htm,301.0,677.0,0.0,0.0,0.0,10.0,0.0,
216.244.66.bbi,2017-06-30,00:00:37,0.0,7323.0,0000065984-10-000092,a31i.htm,301.0,646.0,0.0,0.0,0.0,10.0,0.0,
216.244.66.bbi,2017-06-30,00:00:37,0.0,7323.0,0000065984-11-000124,a0401132g.htm,301.0,656.0,0.0,0.0,0.0,10.0,0.0,
218.232.78.gfj,2017-06-30,00:00:37,0.0,744452.0,0001571049-17-006372,-index.htm,301.0,677.0,1.0,0.0,0.0,10.0,0.0,
218.232.78.gfj,2017-06-30,00:00:37,0.0,1624830.0,0001571049-17-006372,-index.htm,200.0,7663.0,1.0,0.0,0.0,10.0,0.0,
218.232.78.gfj,2017-06-30,00:00:37,0.0,744452.0,0001571049-17-006372,.txt,200.0,5512.0,0.0,0.0,0.0,10.0,0.0,
23.101.153.efc,2017-06-30,00:00:37,0.0,815017.0,0001019687-07-002769,pact_8k-ex9901.htm,200.0,12556.0,0.0,0.0,0.0,10.0,0.0,
34.226.172.ebg,2017-06-30,00:00:37,0.0,40554.0,0001140361-15-016391,-index.htm,200.0,3209.0,1.0,0.0,0.0,10.0,0.0,
34.226.172.ebg,2017-06-30,00:00:37,0.0,40554.0,0001140361-15-016710,-index.htm,200.0,3211.0,1.0,0.0,0.0,10.0,0.0,
34.226.172.ebg,2017-06-30,00:00:37,0.0,40554.0,0001140361-15-017066,-index.htm,200.0,3210.0,1.0,0.0,0.0,10.0,0.0,
34.226.172.ebg,2017-06-30,00:00:37,0.0,40554.0,0000040545-15-000055,-index.htm,200.0,3235.0,1.0,0.0,0.0,10.0,0.0,
34.226.172.ebg,2017-06-30,00:00:37,0.0,40554.0,0001140361-15-015622,-index.htm,200.0,3204.0,1.0,0.0,0.0,10.0,0.0,
34.226.172.ebg,2017-06-30,00:00:37,0.0,40554.0,0000040545-15-000043,-index.htm,200.0,2742.0,1.0,0.0,0.0,10.0,0.0,
34.226.172.ebg,2017-06-30,00:00:37,0.0,40554.0,0001140361-15-015863,-index.htm,200.0,3209.0,1.0,0.0,0.0,10.0,0.0,
34.226.172.ebg,2017-06-30,00:00:37,0.0,40554.0,0001140361-15-016140,-index.htm,200.0,3206.0,1.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-30,00:00:37,0.0,1036806.0,0000928385-97-000598,.txt,200.0,12150.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-30,00:00:37,0.0,1036806.0,0000928385-97-000598,.txt,301.0,644.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-30,00:00:37,0.0,1036806.0,0000928385-97-000597,.txt,200.0,12075.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-30,00:00:37,0.0,869759.0,0001005477-97-001268,.txt,200.0,2861.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-30,00:00:37,0.0,869759.0,0001005477-97-001258,.txt,301.0,642.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-30,00:00:37,0.0,869759.0,0001005477-97-001145,.txt,0.0,182849.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-30,00:00:37,0.0,869759.0,0001005477-97-001145,.txt,301.0,643.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-30,00:00:37,0.0,869759.0,0001005477-97-001268,.txt,301.0,643.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-30,00:00:37,0.0,869759.0,0001005477-97-001258,.txt,200.0,2861.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-30,00:00:37,0.0,1036806.0,0000928385-97-000597,.txt,301.0,644.0,0.0,0.0,0.0,10.0,0.0,
38.140.198.dgd,2017-06-30,00:00:37,0.0,316253.0,0000930413-17-002420,-index.htm,200.0,7641.0,1.0,0.0,0.0,10.0,0.0,
38.140.198.dgd,2017-06-30,00:00:37,0.0,1494448.0,0001494448-17-000074,-index.htm,301.0,679.0,1.0,0.0,0.0,10.0,0.0,
38.140.198.dgd,2017-06-30,00:00:37,0.0,1494448.0,0001494448-17-000074,closingextension8-k.htm,301.0,676.0,0.0,0.0,0.0,10.0,0.0,
38.140.198.dgd,2017-06-30,00:00:37,0.0,316253.0,0000930413-17-002420,-index.htm,301.0,680.0,1.0,0.0,0.0,10.0,0.0,
38.140.198.dgd,2017-06-30,00:00:37,0.0,1253317.0,0001654954-17-006002,oldline8k_dcbmergervote.htm,200.0,27471.0,0.0,0.0,0.0,10.0,0.0,
38.140.198.dgd,2017-06-30,00:00:37,0.0,1253317.0,0001654954-17-006002,oldline8k_dcbmergervote.htm,301.0,689.0,0.0,0.0,0.0,10.0,0.0,
38.140.198.dgd,2017-06-30,00:00:37,0.0,1494448.0,0001494448-17-000074,-index.htm,200.0,6884.0,1.0,0.0,0.0,10.0,0.0,
38.140.198.dgd,2017-06-30,00:00:37,0.0,1494448.0,0001494448-17-000074,closingextension8-k.htm,200.0,27271.0,0.0,0.0,0.0,10.0,0.0,
38.142.52.iji,2017-06-30,00:00:37,0.0,811156.0,0001104659-17-006823,-index.htm,301.0,683.0,1.0,0.0,0.0,10.0,0.0,
38.142.52.iji,2017-06-30,00:00:37,0.0,811156.0,0001104659-17-028195,-index.htm,301.0,683.0,1.0,0.0,0.0,10.0,0.0,
38.142.52.iji,2017-06-30,00:00:37,0.0,936340.0,0000936340-17-000134,-index.htm,301.0,678.0,1.0,0.0,0.0,10.0,0.0,
38.142.52.iji,2017-06-30,00:00:37,0.0,811156.0,0001104659-17-006823,-index.htm,200.0,24001.0,1.0,0.0,0.0,10.0,0.0,
38.142.52.iji,2017-06-30,00:00:37,0.0,811156.0,0001104659-17-028195,-index.htm,200.0,17564.0,1.0,0.0,0.0,10.0,0.0,
38.142.52.iji,2017-06-30,00:00:37,0.0,936340.0,0000936340-17-000134,-index.htm,200.0,15301.0,1.0,0.0,0.0,10.0,0.0,
38.88.175.jdd,2017-06-30,00:00:37,0.0,22356.0,0001127602-17-022275,.txt,200.0,2192.0,0.0,0.0,0.0,10.0,0.0,
38.88.175.jdd,2017-06-30,00:00:37,0.0,22356.0,0001127602-17-022277,.txt,200.0,2273.0,0.0,0.0,0.0,10.0,0.0,
38.88.175.jdd,2017-06-30,00:00:37,0.0,22356.0,0001127602-17-022276,.txt,200.0,2231.0,0.0,0.0,0.0,10.0,0.0,
40.77.167.gch,2017-06-30,00:00:37,0.0,809248.0,0000809248-14-000079,.txt,200.0,541741.0,0.0,0.0,0.0,10.0,0.0,
40.77.167.jde,2017-06-30,00:00:37,0.0,842633.0,0000842633-15-000106,-index.htm,301.0,678.0,1.0,0.0,0.0,10.0,0.0,
40.77.167.jde,2017-06-30,00:00:37,0.0,1521353.0,0000894189-13-003666,-index.htm,301.0,683.0,1.0,0.0,0.0,10.0,0.0,
45.32.128.fbb,2017-06-30,00:00:37,0.0,1627859.0,0001405086-14-000321,primary_doc.xml,301.0,662.0,0.0,0.0,0.0,10.0,0.0,
45.32.128.fbb,2017-06-30,00:00:37,0.0,1627861.0,0001627843-14-000002,.hdr.sgml,200.0,1495.0,0.0,0.0,0.0,10.0,0.0,
45.32.128.fbb,2017-06-30,00:00:37,0.0,1627859.0,0001405086-14-000321,primary_doc.xml,200.0,7763.0,0.0,0.0,0.0,10.0,0.0,
45.32.128.fbb,2017-06-30,00:00:37,0.0,1627859.0,0001405086-14-000321,primary_doc.xml,301.0,662.0,0.0,0.0,0.0,10.0,0.0,
45.32.128.fbb,2017-06-30,00:00:37,0.0,1627859.0,0001405086-14-000321,-index.htm,200.0,6820.0,1.0,0.0,0.0,10.0,0.0,
45.32.128.fbb,2017-06-30,00:00:37,0.0,1627859.0,0001405086-14-000321,.hdr.sgml,200.0,1504.0,0.0,0.0,0.0,10.0,0.0,
46.12.130.gfj,2017-06-30,00:00:37,0.0,1524513.0,0001193125-17-218552,-index.htm,301.0,685.0,1.0,0.0,0.0,10.0,0.0,
46.12.130.gfj,2017-06-30,00:00:37,0.0,1524513.0,0001193125-17-218552,-index.htm,200.0,2967.0,1.0,0.0,0.0,10.0,0.0,
46.12.130.gfj,2017-06-30,00:00:37,0.0,1524513.0,0001193125-17-218552,d417781d485bxt.htm,200.0,4420.0,0.0,0.0,0.0,10.0,0.0,
49.77.227.dfh,2017-06-30,00:00:37,0.0,1156041.0,0001493152-17-007268,-index.htm,206.0,2956.0,1.0,0.0,0.0,10.0,0.0,
49.77.227.dfh,2017-06-30,00:00:37,0.0,1156041.0,0001493152-17-007268,-index.htm,301.0,685.0,1.0,0.0,0.0,10.0,0.0,
49.77.227.dfh,2017-06-30,00:00:37,0.0,1624899.0,0001624899-17-000008,-index.htm,206.0,2845.0,1.0,0.0,0.0,10.0,0.0,
49.77.227.dfh,2017-06-30,00:00:37,0.0,1624899.0,0001624899-17-000008,-index.htm,301.0,679.0,1.0,0.0,0.0,10.0,0.0,
49.77.227.dfh,2017-06-30,00:00:37,0.0,1045520.0,0001104659-17-042437,-index.htm,301.0,683.0,1.0,0.0,0.0,10.0,0.0,
50.116.50.fdf,2017-06-30,00:00:37,0.0,1307647.0,0001213900-17-005897,xslF345X03/f4033117oppenheim_inpixon.xml,200.0,15503.0,0.0,0.0,0.0,10.0,0.0,
50.116.50.fdf,2017-06-30,00:00:37,0.0,1529113.0,0001213900-17-005897,-index.htm,200.0,7787.0,1.0,0.0,0.0,10.0,0.0,
50.56.3.caa,2017-06-30,00:00:37,0.0,1450445.0,0001193125-17-211185,d403759ddef14a.htm,200.0,938405.0,0.0,0.0,0.0,10.0,0.0,
52.52.228.bgg,2017-06-30,00:00:37,0.0,1056807.0,0001193805-17-001214,.txt,301.0,673.0,0.0,0.0,0.0,10.0,0.0,
52.52.228.bgg,2017-06-30,00:00:37,0.0,1102444.0,0001193805-17-001214,.txt,200.0,21418.0,0.0,0.0,0.0,10.0,0.0,
52.52.228.bgg,2017-06-30,00:00:37,0.0,1102444.0,0001193805-17-001214,.txt,301.0,671.0,0.0,0.0,0.0,10.0,0.0,
54.152.59.eci,2017-06-30,00:00:37,0.0,741350.0,0000067590-17-000813,.txt,301.0,665.0,0.0,0.0,0.0,10.0,0.0,
54.152.59.eci,2017-06-30,00:00:37,0.0,1217286.0,0001325358-17-000612,.txt,301.0,667.0,0.0,0.0,0.0,10.0,0.0,
54.152.59.eci,2017-06-30,00:00:37,0.0,741350.0,0000067590-17-000813,.txt,200.0,11512.0,0.0,0.0,0.0,10.0,0.0,
54.152.59.eci,2017-06-30,00:00:37,0.0,1217286.0,0001325358-17-000612,.txt,200.0,190415.0,0.0,0.0,0.0,10.0,0.0,
54.158.86.dci,2017-06-30,00:00:37,0.0,1092914.0,0001209191-15-021826,-index.htm,200.0,7577.0,1.0,0.0,0.0,10.0,0.0,
54.162.220.aah,2017-06-30,00:00:37,0.0,796317.0,0000950152-06-006387,-index.htm,200.0,2863.0,1.0,0.0,0.0,10.0,0.0,
54.162.220.aah,2017-06-30,00:00:37,0.0,796317.0,0000950152-06-006387,l20526ee424b3.htm,200.0,1902042.0,0.0,0.0,0.0,10.0,0.0,
54.173.181.ghf,2017-06-30,00:00:37,0.0,1326190.0,0001193125-17-215022,-index.htm,200.0,2693.0,1.0,0.0,0.0,10.0,0.0,
54.173.181.ghf,2017-06-30,00:00:37,0.0,725876.0,0001493152-17-007220,-index.htm,200.0,2809.0,1.0,0.0,0.0,10.0,0.0,
54.173.181.ghf,2017-06-30,00:00:37,0.0,1365916.0,0001171843-17-003870,-index.htm,200.0,2697.0,1.0,0.0,0.0,10.0,0.0,
54.173.181.ghf,2017-06-30,00:00:37,0.0,1224133.0,0001564590-17-013072,-index.htm,200.0,2770.0,1.0,0.0,0.0,10.0,0.0,
54.212.94.jcd,2017-06-30,00:00:37,0.0,1503584.0,0001317861-12-000049,-index.htm,200.0,6847.0,1.0,0.0,0.0,10.0,0.0,
54.212.94.jcd,2017-06-30,00:00:37,0.0,1503584.0,0001317861-12-000049,-index.htm,301.0,683.0,1.0,0.0,0.0,10.0,0.0,
54.212.94.jcd,2017-06-30,00:00:37,0.0,1503584.0,0001317861-12-000049,-index.htm,301.0,288.0,1.0,0.0,1.0,10.0,0.0,
54.67.64.eij,2017-06-30,00:00:37,0.0,1456738.0,0001456738-17-000001,primary_doc.xml,200.0,2412.0,0.0,0.0,0.0,10.0,0.0,
54.89.107.aah,2017-06-30,00:00:37,0.0,1615930.0,0001493152-17-007356,.txt,200.0,9690.0,0.0,0.0,0.0,10.0,0.0,
54.89.107.aah,2017-06-30,00:00:37,0.0,1172631.0,0001493152-17-007356,.txt,200.0,9690.0,0.0,0.0,0.0,10.0,0.0,
64.124.25.jig,2017-06-30,00:00:37,0.0,1444043.0,0001654954-17-002061,primary_doc.xml,200.0,2638.0,0.0,0.0,0.0,10.0,0.0,
64.124.25.jig,2017-06-30,00:00:37,0.0,1444043.0,0001654954-17-002061,infoTable.xml,301.0,663.0,0.0,0.0,0.0,10.0,0.0,
64.124.25.jig,2017-06-30,00:00:37,0.0,1444043.0,0001654954-17-002061,primary_doc.xml,301.0,668.0,0.0,0.0,0.0,10.0,0.0,
64.124.25.jig,2017-06-30,00:00:37,0.0,1444043.0,0001654954-17-002061,xslForm13F_X01/infoTable.xml,301.0,693.0,0.0,0.0,0.0,10.0,0.0,
64.124.25.jig,2017-06-30,00:00:37,0.0,1444043.0,0001654954-17-002061,infoTable.xml,200.0,17953.0,0.0,0.0,0.0,10.0,0.0,
64.124.25.jig,2017-06-30,00:00:37,0.0,1444043.0,0001654954-17-002061,xslForm13F_X01/infoTable.xml,200.0,20131.0,0.0,0.0,0.0,10.0,0.0,
64.140.243.cgg,2017-06-30,00:00:37,0.0,744452.0,0001571049-17-006377,.txt,200.0,5347.0,0.0,0.0,0.0,10.0,0.0,
66.249.66.aag,2017-06-30,00:00:37,0.0,1110607.0,0001019687-13-003820,deepdown_s1.htm,304.0,248.0,0.0,0.0,0.0,10.0,0.0,
66.249.66.bdh,2017-06-30,00:00:37,0.0,1272064.0,0000702165-07-000128,-index.htm,200.0,2792.0,1.0,0.0,0.0,10.0,0.0,
66.249.66.bdh,2017-06-30,00:00:37,0.0,1088950.0,0001088950-14-000005,primary_doc.xml,200.0,1548.0,0.0,0.0,0.0,10.0,0.0,
66.249.66.chj,2017-06-30,00:00:37,0.0,921112.0,0000921112-99-000001,.txt,304.0,249.0,0.0,0.0,0.0,10.0,0.0,
66.249.66.jjh,2017-06-30,00:00:37,0.0,831114.0,0000894189-17-001011,rbb-bogle_497e.htm,304.0,248.0,0.0,0.0,0.0,10.0,0.0,
68.180.230.ede,2017-06-30,00:00:37,0.0,73887.0,0000000000-11-066760,-index.htm,200.0,2579.0,1.0,0.0,0.0,10.0,0.0,
69.16.221.ecb,2017-06-30,00:00:37,0.0,1610853.0,0001062993-15-000537,-index.htm,200.0,6709.0,1.0,0.0,0.0,10.0,0.0,
69.16.221.ecb,2017-06-30,00:00:37,0.0,1610853.0,0000000000-15-013492,-index.htm,200.0,6097.0,1.0,0.0,0.0,10.0,0.0,
69.16.221.ecb,2017-06-30,00:00:37,0.0,1610853.0,0000000000-15-013492,-index.htm,301.0,673.0,1.0,0.0,0.0,10.0,0.0,
69.16.221.ecb,2017-06-30,00:00:37,0.0,1610853.0,0001062993-15-000537,-index.htm,301.0,678.0,1.0,0.0,0.0,10.0,0.0,
69.18.47.gfa,2017-06-30,00:00:37,0.0,1710701.0,0001710701-17-000001,primary_doc.xml,301.0,655.0,0.0,0.0,0.0,10.0,0.0,
69.18.47.gfa,2017-06-30,00:00:37,0.0,1710701.0,0001710701-17-000001,-index.htm,200.0,6918.0,1.0,0.0,0.0,10.0,0.0,
69.18.47.gfa,2017-06-30,00:00:37,0.0,1710701.0,0001710701-17-000001,-index.htm,301.0,671.0,1.0,0.0,0.0,10.0,0.0,
69.18.47.gfa,2017-06-30,00:00:37,0.0,1710103.0,0001710034-17-000001,-index.htm,301.0,674.0,1.0,0.0,0.0,10.0,0.0,
69.18.47.gfa,2017-06-30,00:00:37,0.0,1707845.0,0001013594-17-000446,primary_doc.xml,200.0,6104.0,0.0,0.0,0.0,10.0,0.0,
69.18.47.gfa,2017-06-30,00:00:37,0.0,1710701.0,0001710701-17-000001,primary_doc.xml,200.0,10590.0,0.0,0.0,0.0,10.0,0.0,
69.18.47.gfa,2017-06-30,00:00:37,0.0,1710103.0,0001710034-17-000001,-index.htm,200.0,8043.0,1.0,0.0,0.0,10.0,0.0,
73.24.98.jii,2017-06-30,00:00:37,0.0,1294693.0,0001127602-17-022428,.txt,200.0,2866.0,0.0,0.0,0.0,10.0,0.0,
73.24.98.jii,2017-06-30,00:00:37,0.0,1294693.0,0001127602-17-022428,-index.htm,200.0,2793.0,1.0,0.0,0.0,10.0,0.0,
78.41.194.igj,2017-06-30,00:00:37,0.0,1427437.0,0000065984-17-000114,-index.htm,200.0,29050.0,1.0,0.0,0.0,10.0,0.0,
78.41.194.igj,2017-06-30,00:00:37,0.0,66901.0,0000065984-17-000067,-index.htm,200.0,33190.0,1.0,0.0,0.0,10.0,0.0,
78.41.194.igj,2017-06-30,00:00:37,0.0,1581164.0,0001628280-17-001852,-index.htm,301.0,682.0,1.0,0.0,0.0,10.0,0.0,
78.41.194.igj,2017-06-30,00:00:37,0.0,66901.0,0000065984-17-000114,-index.htm,301.0,679.0,1.0,0.0,0.0,10.0,0.0,
78.41.194.igj,2017-06-30,00:00:37,0.0,1581164.0,0001628280-17-001852,-index.htm,200.0,16333.0,1.0,0.0,0.0,10.0,0.0,
78.41.194.igj,2017-06-30,00:00:37,0.0,1427437.0,0000065984-17-000067,-index.htm,301.0,680.0,1.0,0.0,0.0,10.0,0.0,
78.41.194.igj,2017-06-30,00:00:37,0.0,1581164.0,0001628280-17-004360,-index.htm,200.0,13274.0,1.0,0.0,0.0,10.0,0.0,
